CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,PRIMER_CURSO
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",16,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,29
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",16,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,23
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",16,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,22
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",16,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,314,"Sociología, Antropología y estudios culturales",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,24
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",17,DERECHO,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,53
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",17,DERECHO,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,50
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",17,DERECHO,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,37
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",17,DERECHO,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,559,Derecho y afines,4,Administración de Empresas y Derecho,42,Derecho,421,Derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,44
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",18,ECONOMÍA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,89
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",18,ECONOMÍA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,83
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",18,ECONOMÍA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,19
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",18,ECONOMÍA,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,38
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",19,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,54
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",19,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,64
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",19,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,23
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",19,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,38
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",20,FILOSOFIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,568,"Filosofía, teología y afines",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),223,Filosofía y ética,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,33
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",20,FILOSOFIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,568,"Filosofía, teología y afines",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),223,Filosofía y ética,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,35
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",20,FILOSOFIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,568,"Filosofía, teología y afines",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),223,Filosofía y ética,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,8
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",20,FILOSOFIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,568,"Filosofía, teología y afines",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),223,Filosofía y ética,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,13
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",21,HISTORIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),222,Historia y arqueología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,32
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",21,HISTORIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),222,Historia y arqueología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,4
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",21,HISTORIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),222,Historia y arqueología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,25
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",21,HISTORIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",2,Arte y Humanidades,22,Humanidades (Excepto idiomas),222,Historia y arqueología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,1
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",23,FILOLOGIA E IDIOMAS,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,564,"Lenguas modernas, literatura, linguística y afines",2,Arte y Humanidades,23,Idiomas,231,Adquisición del lenguaje,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,49
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",23,FILOLOGIA E IDIOMAS,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,564,"Lenguas modernas, literatura, linguística y afines",2,Arte y Humanidades,23,Idiomas,231,Adquisición del lenguaje,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,42
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",23,FILOLOGIA E IDIOMAS,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,564,"Lenguas modernas, literatura, linguística y afines",2,Arte y Humanidades,23,Idiomas,231,Adquisición del lenguaje,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,45
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",23,FILOLOGIA E IDIOMAS,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,564,"Lenguas modernas, literatura, linguística y afines",2,Arte y Humanidades,23,Idiomas,231,Adquisición del lenguaje,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,46
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",24,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,66
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",24,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,63
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",24,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",24,INGENIERIA AGRICOLA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",822,"Ingeniería agrícola, forestal y afines",8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",25,INGENIERIA CIVIL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,93
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",25,INGENIERIA CIVIL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,97
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",25,INGENIERIA CIVIL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,25
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",25,INGENIERIA CIVIL,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",27,INGENIERIA ELECTRICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,66
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",27,INGENIERIA ELECTRICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,53
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",27,INGENIERIA ELECTRICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,4
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",27,INGENIERIA ELECTRICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",828,Ingeniería eléctrica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,713,Electricidad y energía,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,8
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",28,INGENIERIA MECANICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,715,Mecánica y profesiones afines a la metalistería,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,74
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",28,INGENIERIA MECANICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,715,Mecánica y profesiones afines a la metalistería,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,79
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",28,INGENIERIA MECANICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,715,Mecánica y profesiones afines a la metalistería,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,10
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",28,INGENIERIA MECANICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,715,Mecánica y profesiones afines a la metalistería,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,3
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",29,INGENIERIA QUIMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",832,Ingeniería química y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,711,Ingeniería y procesos químicos,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,72
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",29,INGENIERIA QUIMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",832,Ingeniería química y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,711,Ingeniería y procesos químicos,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,69
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",29,INGENIERIA QUIMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",832,Ingeniería química y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,711,Ingeniería y procesos químicos,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,51
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",29,INGENIERIA QUIMICA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",832,Ingeniería química y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,711,Ingeniería y procesos químicos,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,64
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",30,ARQUITECTURA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,731,Arquitectura y urbanismo,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,56
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",30,ARQUITECTURA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,731,Arquitectura y urbanismo,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,43
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",30,ARQUITECTURA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,731,Arquitectura y urbanismo,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,29
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",30,ARQUITECTURA,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",818,Arquitectura,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,731,Arquitectura y urbanismo,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,35
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",31,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",31,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",31,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Principal,1,OFICIAL,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",31,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,34
